CMS Unit ID,Primary Unit Identifier,Title,Quantity,Centroid Latitude,Centroid Longitude,Site Name,Materials 1,MType1,Materials 2,MType2,Descriptor 1,Descriptor Type 1,Descriptor 2,Descriptor Type 2,Descriptor 3,Descriptor Type 3,Recovery Date,HPU Method,HPU Number,Horizontal Coordinate 1,Horizontal Coordinate 2,Horizontal Measurement Unit,Horizontal Reference Point,Feature Number,Feature Type,VPU Method,VPU Number,VPU Start,VPU End,Vertical Measurement unit,Vertical Reference Point,Concat,Description 1,Description Type 1,Description Date 1,Description Author 1,Description 2,Description Type 2,Description Date 2,Description Author 2,Description 3,Description Type 3,Description Date 3,Description Author 3,Mgmt Notes 1,Mgmt Note Type 1,Mgmt Note Author 1,Mgmt Note Date 1,Mgmt Notes 2,Mgmt Note Type 2,Mgmt Note Author 2,Mgmt Note Date 2,Mgmt Notes 3,Mgmt Note Type 3,Mgmt Note Author 3,Mgmt Note Date 3,Multimedia Title,Multimedia Internal Record Number,Permanent Location,Insertion Date,Inserted By
11210755,317.86.3,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,,S10,E10,,,,,,,0,,feet,surface,,dk olive bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210756,317.86.4,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,,S10,E10,,,,,,,0,,feet,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210757,317.87.3,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 20 E southeast quarter,S10,E20,,,,,,fill,0,6,feet,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210758,317.87.4,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 20 E southeast quarter,S10,E20,,,,,,fill,0,6,feet,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210759,317.87.5,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 20 E southeast quarter,S10,E20,,,,,,fill,0,6,feet,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210760,317.87.6,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,finish (container component),Local,,,,,10 S / 20 E southeast quarter,S10,E20,,,,,,fill,0,6,feet,surface,,lt olive bottle  glass rim & neck fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210381,317.87.11,Pane (architectural element),5,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,,,,,,,10 S / 20 E southeast quarter,S10,E20,,,,,,fill,0,6,feet,surface,,clear & tinted window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210761,317.88.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 10 E north five feet,S10,E10,,,,,,,0,5.8,feet,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210762,317.89.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 30 E southwest quarter,S10,E30,,,,,,fill,0,6,feet,surface,,amber bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210763,317.89.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 30 E southwest quarter,S10,E30,,,,,,fill,0,6,feet,surface,,amber bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210764,317.92.5,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,neck sherd,Local,,,,,10 S / 0 E north five feet,S10,E0,,,,,,fill,0,6,feet,surface,,olive glass bottle neck fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210765,317.92.6,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,shoulder sherd,Local,,,,,10 S / 0 E north five feet,S10,E0,,,,,,fill,0,6,feet,surface,,olive glass bottle shoulder fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210766,317.92.11,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,10 S / 0 E north five feet,S10,E0,,,,,,fill,0,6,feet,surface,,brown glass bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210767,317.92.12,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,10 S / 0 E north five feet,S10,E0,,,,,,fill,0,6,feet,surface,,brown glass bottle shoulder fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210768,317.92.13,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,10 S / 0 E north five feet,S10,E0,,,,,,fill,0,6,feet,surface,,brown glass bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210770,317.99.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 10 E south half,S10,E10,,,,,,,0,5.5,feet,surface,,olive glass bottle body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210771,317.99.3,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 10 E south half,S10,E10,,,,,,,0,5.5,feet,surface,,olive glass bottle shoulder fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210772,317.101.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,10 S / 10 E south half,S10,E10,,,,,,fill,0,6,feet,surface,,dark olive bottle glass base fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210773,317.101.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,10 S / 10 E south half,S10,E10,,,,,,fill,0,6,feet,surface,,dark olive bottle glass base fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210774,317.105.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,10 S / 20 E southwest quarter,S10,E20,,,,,,,3,,feet,,,dk olive bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210775,317.105.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 20 E southwest quarter,S10,E20,,,,,,,3,,feet,,,lt olive bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210776,317.105.3,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 20 E southwest quarter,S10,E20,,,,,,,3,,feet,,,amber bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210777,317.105.4,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 20 E southwest quarter,S10,E20,,,,,,,3,,feet,,,amber bottle body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210778,317.106.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 0 E south half,S10,E0,,,,,,,,3,feet,,,amber bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210779,317.107.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,finish (container component),Local,,,,,20 S / 10 E north half,S20,E10,,,,,,fill,0,6,,surface,,olive bottle glass neck & rim fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210780,317.107.3,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,20 S / 10 E north half,S20,E10,,,,,,fill,0,6,,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210781,317.107.4,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,20 S / 10 E north half,S20,E10,,,,,,fill,0,6,,surface,,olive bottle glass body fragment w/ raised block letters [[sketch]],Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210782,317.110.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,finish (container component),Local,,,,,20 S / 10 E north half,S20,E10,,,,,,fill,0,6,,surface,,olive bottle glass neck & rim fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210783,317.110.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,20 S / 10 E north half,S20,E10,,,,,,fill,0,6,,surface,,amber bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210784,317.113.5,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,20 S / 10 E south half,S20,E10,,,,,,fill,0,6,,surface,,olive bottle glass base fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210785,317.115.5,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,20 S / 20 E north five feet,S20,E20,,,,,,,0,5,feet,surface,,amber bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210786,317.115.6,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,20 S / 20 E north five feet,S20,E20,,,,,,,0,5,feet,surface,,,,,,,,,,,,,,The catalog number recorded for this artifact is incorrect.The artifact is either mislabled or the number was illegible.,Inventory,"Hoffman, Nancy Buck",11/3/2015,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210382,317.115.7,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,,,,,,,20 S / 20 E north five feet,S20,E20,,,,,,,0,5,feet,surface,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210387,317.115.8,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,,,,,,,20 S / 20 E north five feet,S20,E20,,,,,,,0,5,feet,surface,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,Wrong number,Inventory,"Scott, Barbara G.",3/31/2014,Originally entered as 317.165.8 but changed to 317.115.8 because this artifact matches the description for that number and 317.165.8 did not exist in the original catalog. The artifact is either mislabled or the number was illegible.,Inventory,"Hoffman, Nancy Buck",10/13/2015,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210787,317.116.4,Bottle sherd,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,20 S / 0 E south half,S20,E0,,,,,,,,2.2,feet,,,clear bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,Originally entered as 317.116.7 but changed to 317.116.4 because this artifact matches the description for that number and it did not match the description for 317.116.7. The artifact is either mislabled or the number was illegible.,Inventory,"Hoffman, Nancy Buck",10/2/2015,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210788,317.117.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,20 S / 20 E north five feet,S20,E20,,,,,,,0,5,feet,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210789,317.117.3,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,20 S / 20 E north five feet,S20,E20,,,,,,,0,5,feet,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210790,317.120.3,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,20 S / 30 E north five feet,S20,E30,,,,,,fill,0,5,feet,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210791,317.120.4,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,20 S / 30 E north five feet,S20,E30,,,,,,fill,0,5,feet,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210792,317.122.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,20 S / 30 E southeast quarter,S20,E30,,,,,,fill,0,5,feet,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210793,317.124.7,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,,S20,E40,,,,,,,1,5,feet,,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210794,317.125.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,10 S / 50 E west two feet,S10,E50,,,,,,fill,0,6,feet,surface,,amber bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210795,317.125.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,10 S / 50 E west two feet,S10,E50,,,,,,fill,0,6,feet,surface,,amber bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210796,317.127.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,20 S / 40 E north five feet,S20,E40,,,,,,fill,0,6,feet,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210797,317.128.3,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,finish (container component),Local,,,,,10 S / 50 E  south half 2-4 feet west to east,S10,E50,,,,,,fill,0,6.5,feet,surface,,olive bottle glass neck & rim fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210798,317.128.4,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,10 S / 50 E  south half 2-4 feet west to east,S10,E50,,,,,,fill,0,6.5,feet,surface,,amber bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210799,317.128.5,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,10 S / 50 E  south half 2-4 feet west to east,S10,E50,,,,,,fill,0,6.5,feet,surface,,amber bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210801,317.128.7,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,10 S / 50 E  south half 2-4 feet west to east,S10,E50,,,,,,fill,0,6.5,feet,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210800,317.128.7,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,10 S / 50 E  south half 2-4 feet west to east,S10,E50,,,,,,fill,0,6.5,feet,surface,,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,Wrong number. The catalog number recorded here is a duplicate. The artifact is either mislabled or the number was illegible.,Inventory,"Scott, Barbara G.",3/31/2014,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210802,317.129.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 50 E south half 4-10 feet west to east,S10,E50,,,,,,Fill,0,5,feet,surface,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210803,317.130.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,20 S / 40 E southeast corner,S20,E40,,,,,,,2,5,feet,,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11211364,317.131.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,10 S / 50 E north half 2-10 feet west to east,S10,E50,,,,,,Fill,0,5,feet,surface,,amber bottle glass base & body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,4/1/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11211365,317.131.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,10 S / 50 E north half 2-10 feet west to east,S10,E50,,,,,,Fill,0,5,feet,surface,,amber bottle glass base & body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,4/1/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210804,317.131.3,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 50 E north half 2-10 feet west to east,S10,E50,,,,,,Fill,0,5,feet,surface,,amber bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11211362,317.134.3,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,20 S / 40 E southeast corner,S20,E40,,,,,,,1,3,feet,,,dk olive bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,4/1/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210383,317.135.14,Pane (architectural element),6,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,,,,,,,,N0,E30,,,,,,,5.3,6.3,feet,,,clear & tinted window glass fragments,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210384,317.139.6,Pane (architectural element),6,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,,,,,,,10 S / 30 E east half,S10,E30,,,,,,,5.3,6.3,feet,,,clear & tinted window glass fragments,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210806,317.140.5,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,20 S / 30 E east half,S20,E30,,,,,,,5.3,6.1,feet,,,dk olive bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210807,317.140.6,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,20 S / 30 E east half,S20,E30,,,,,,,5.3,6.1,feet,,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
11210808,317.141.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,body sherd,Local,,,,,10 S / 30 E east half,S10,E30,,,,,,,5.3,6.3,feet,,,amber bottle glass body frag.,Catalog,,Unknown Cataloger,The sherd is olive in color.,Inventory,3/31/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,666.Archaeology,7/9/2014,Nancy Hoffman
